nro;altitude;country;county;latitude;localname;abs(longitude);municipality;res_org;treespecies
115662;60;Sweden;Hallands län;56.9;Hjuleberg, Falkenberg;12.7;Falkenberg;Skogforsk;,Picea abies,
115663;270;Sweden;Östergötlands län;57.7;Västra Ryd, Ydre;15.2;Ydre;Skogforsk;,Picea abies,
115664;55;Sweden;Kalmar län;56.6;Tvärskog, Kalmar;16;Kalmar;Skogforsk;,Picea abies,
115665;60;Sweden;Södermanlands län;59;Ã…rdala, Flen;16.7;Flen;Skogforsk;,Picea abies,
115672;155;Sweden;Kronobergs län;56.7;Nöbbele (Hassleslätt), Växjö;15;Växjö;Skogforsk;,Picea abies,
115673;110;Sweden;SkÃ¥ne län (Malmöhus);55.8;Hörby;13.6;Hörby;Skogforsk;,Picea abies,
115674;125;Sweden;Skaraborgs län;58.4;Remningstorp, Kullsjö, Skara;13.5;Skara;Skogforsk;,Picea abies,
115675;235;Sweden;Östergötlands län;57.8;Sund (Hjälmseryd), Ydre;15.2;Ydre;Skogforsk;,Picea abies,
115676;155;Sweden;Kronobergs län;56.7;Nöbbele (Hassleslätt), Växjö;15;Växjö;Skogforsk;,Picea abies,
115677;110;Sweden;SkÃ¥ne län (Malmöhus);55.8;Hörby;13.6;Hörby;Skogforsk;,Picea abies,
115678;125;Sweden;Skaraborgs län;58.4;Remningstorp, Kullsjö, Skara;13.5;Skara;Skogforsk;,Picea abies,
115679;235;Sweden;Östergötlands län;57.8;Sund (Hjälmseryd), Ydre;15.2;Ydre;Skogforsk;,Picea abies,
115680;155;Sweden;Kronobergs län;56.7;Nöbbele (Hassleslätt), Växjö;15;Växjö;Skogforsk;,Picea abies,
115681;110;Sweden;SkÃ¥ne län (Malmöhus);55.8;Hörby;13.6;Hörby;Skogforsk;,Picea abies,
115682;125;Sweden;Skaraborgs län;58.4;Remningstorp, Kullsjö, Skara;13.5;Skara;Skogforsk;,Picea abies,
115683;235;Sweden;Östergötlands län;57.8;Sund (Hjälmseryd), Ydre;15.2;Ydre;Skogforsk;,Picea abies,
115684;155;Sweden;Kronobergs län;56.7;Nöbbele (Hassleslätt), Växjö;15;Växjö;Skogforsk;,Picea abies,
115685;110;Sweden;SkÃ¥ne län (Malmöhus);55.8;Hörby;13.6;Hörby;Skogforsk;,Picea abies,
115686;125;Sweden;Skaraborgs län;58.4;Remningstorp, Kullsjö, Skara;13.5;Skara;Skogforsk;,Picea abies,
115687;235;Sweden;Östergötlands län;57.8;Sund (Hjälmseryd), Ydre;15.2;Ydre;Skogforsk;,Picea abies,
115690;160;Sweden;Jönköpings län;57.4;Alseda 10:1, Vetlanda;15.2;Vetlanda;Skogforsk;,Picea abies,
115691;175;Sweden;Östergötlands län;57.9;Torpa, Ydre;15.1;Ydre;Skogforsk;,Picea abies,
115692;80;Sweden;SkÃ¥ne län (Malmöhus);55.9;Ekebo, Svalöv;13.1;Svalöv;Skogforsk;,Picea abies,
115693;160;Sweden;Jönköpings län;57.4;Alseda 10:1, Vetlanda;15.2;Vetlanda;Skogforsk;,Picea abies,
115694;175;Sweden;Östergötlands län;57.9;Torpa, Ydre;15.1;Ydre;Skogforsk;,Picea abies,
115695;80;Sweden;SkÃ¥ne län (Malmöhus);55.9;Ekebo, Svalöv;13.1;Svalöv;Skogforsk;,Picea abies,
115696;160;Sweden;Jönköpings län;57.4;Alseda 10:1, Vetlanda;15.2;Vetlanda;Skogforsk;,Picea abies,
115697;175;Sweden;Östergötlands län;57.9;Torpa, Ydre;15.1;Ydre;Skogforsk;,Picea abies,
115698;80;Sweden;SkÃ¥ne län (Malmöhus);55.9;Ekebo, Svalöv;13.1;Svalöv;Skogforsk;,Picea abies,
115699;160;Sweden;Jönköpings län;57.4;Alseda 10:1, Vetlanda;15.2;Vetlanda;Skogforsk;,Picea abies,
115700;175;Sweden;Östergötlands län;57.9;Torpa, Ydre;15.1;Ydre;Skogforsk;,Picea abies,
115701;80;Sweden;SkÃ¥ne län (Malmöhus);55.9;Ekebo, Svalöv;13.1;Svalöv;Skogforsk;,Picea abies,
115702;125;Sweden;SkÃ¥ne län (Kristianstad);56.3;Verum, Hässleholm;13.7;Hässleholm;Skogforsk;,Picea abies,
115703;125;Sweden;SkÃ¥ne län (Kristianstad);56.3;Verum, Hässleholm;13.7;Hässleholm;Skogforsk;,Picea abies,
115704;125;Sweden;SkÃ¥ne län (Kristianstad);56.3;Verum, Hässleholm;13.7;Hässleholm;Skogforsk;,Picea abies,
115705;125;Sweden;SkÃ¥ne län (Kristianstad);56.3;Verum, Hässleholm;13.7;Hässleholm;Skogforsk;,Picea abies,
115710;50;Sweden;Hallands län;56.9;Hjuleberg, Falkenberg;12.6;Falkenberg;Skogforsk;,Picea abies,
115711;100;Sweden;SkÃ¥ne län (Kristianstad);56;Brönnestad, Hässleholm;13.6;Hässleholm;Skogforsk;,Picea abies,
115712;270;Sweden;Jönköpings län;57.7;Hult SödergÃ¥rd, SmÃ¥l. Anneber;14.8;Nässjö;Skogforsk;,Picea abies,
115713;50;Sweden;Hallands län;56.9;Hjuleberg, Falkenberg;12.6;Falkenberg;Skogforsk;,Picea abies,
115714;100;Sweden;SkÃ¥ne län (Kristianstad);56;Brönnestad, Hässleholm;13.6;Hässleholm;Skogforsk;,Picea abies,
115715;270;Sweden;Jönköpings län;57.7;Hult SödergÃ¥rd, SmÃ¥l. Anneber;14.8;Nässjö;Skogforsk;,Picea abies,
115716;50;Sweden;Hallands län;56.9;Hjuleberg, Falkenberg;12.6;Falkenberg;Skogforsk;,Picea abies,
115717;100;Sweden;SkÃ¥ne län (Kristianstad);56;Brönnestad, Hässleholm;13.6;Hässleholm;Skogforsk;,Picea abies,
115718;270;Sweden;Jönköpings län;57.7;Hult SödergÃ¥rd, SmÃ¥l. Anneber;14.8;Nässjö;Skogforsk;,Picea abies,
115719;125;Sweden;Skaraborgs län;58.4;Remningstorp, Skara;13.6;Skara;Skogforsk;,Picea abies,
115720;125;Sweden;Skaraborgs län;58.4;Remningstorp, Skara;13.6;Skara;Skogforsk;,Picea abies,
115721;125;Sweden;Skaraborgs län;58.4;Remningstorp, Skara;13.6;Skara;Skogforsk;,Picea abies,
115723;150;Sweden;Skaraborgs län;58.7;Sätra, Karlsborg;14.3;Karlsborg;Skogforsk;,Picea abies,
115724;190;Sweden;Jönköpings län;57.5;Övrarp, Mariannelund, Eksjö;15.6;Eksjö;Skogforsk;,Picea abies,
115725;50;Sweden;Hallands län;56.9;Hjuleberg, Falkenberg;12.7;Falkenberg;Skogforsk;,Picea abies,
115729;225;Sweden;Jönköpings län;57.6;Höreda, Eksjö;15;Eksjö;Skogforsk;,Picea abies,
115730;155;Sweden;SkÃ¥ne län (Malmöhus);56.7;Erikstorp, Tollarp, Kristianstad;13.8;Ljungby;Skogforsk;,Picea abies,
115731;65;Sweden;Södermanlands län;58.7;VirÃ¥ Bruk (A), Vänjanhygget;16.4;Katrineholm;Skogforsk;,Picea abies,
115732;50;Sweden;Hallands län;56.9;Hjuleberg (Hästhagen), Falkenbe;12.7;Falkenberg;Skogforsk;,Picea abies,
115733;145;Sweden;Skaraborgs län;58.7;Sätra, Karlsborg;14.3;Karlsborg;Skogforsk;,Picea abies,
115734;110;Sweden;Örebro län;59.6;Lindesberg (SpÃ¥ruddsvägen), Ö;15.4;Lindesberg;Skogforsk;,Picea abies,
115741;175;Sweden;Kronobergs län;56.7;Huseby (Bondetorp), Alvesta;14.6;Alvesta;Skogforsk;,Picea abies,
115742;190;Sweden;Jönköpings län;57.6;Ingatorp, Eksjö;15.4;Eksjö;Skogforsk;,Picea abies,
115743;110;Sweden;Värmlands län;59.7;V. Ämtervik (Bergaskogen), Karl;13.1;Sunne;Skogforsk;,Picea abies,
115754;160;Sweden;SkÃ¥ne län (Kristianstad);55.9;Linderöd, Kristianstad;13.8;Kristianstad;Skogforsk;,Picea abies,
115755;165;Sweden;Kronobergs län;56.9;Härlöv, Alvesta;14.6;Alvesta;Skogforsk;,Picea abies,
115756;180;Sweden;Östergötlands län;57.9;Torpa, Ydre;15.1;Ydre;Skogforsk;,Picea abies,
115757;170;Sweden;Kronobergs län;56.9;Unnaryd, Hylte;13.5;Hylte;Skogforsk;,Picea abies,
115772;185;Sweden;Värmlands län;59.9;BORTAN, GUNNARSKOG;12.5;Bengtsfors;Skogforsk;,Picea abies,
115773;160;Sweden;Västmanlands län;59.9;DAGARN, FAGERSTA;15.7;Fagersta;Skogforsk;,Picea abies,
115774;235;Sweden;Kronobergs län;56.8;Björneke 3:1, HerrÃ¥kra, Uppvid;15.2;Uppvidinge;Skogforsk;,Picea abies,
115775;115;Sweden;Skaraborgs län;58.4;Remningstorp 56-27, Skara;13.6;Götene;Skogforsk;,Picea abies,
115776;25;Sweden;Östergötlands län;58.5;Vallerstad 1:1, Furingstad, Norr;16.3;Norrköping;Skogforsk;,Picea abies,
115777;20;Sweden;Stockholms län;59.5;ÖSTANÃ…, Ã…KERSBERGA;18.6;ÖsterÃ¥ker;Skogforsk;,Picea abies,
115778;285;Sweden;Kopparbergs län;60.2;BRÄDBERGET, GRANGÄRDE;15;Ludvika;Skogforsk;,Picea abies,
115779;150;Sweden;Gävleborgs län;61.1;KATTBACKEN, KILAFORS;16.6;Bollnäs;Skogforsk;,Picea abies,
115780;50;Sweden;SkÃ¥ne län (Malmöhus);55.5;Nötabo, Häckeberga, Lund;13.3;Lund;Skogforsk;,Picea abies,
115781;175;Sweden;SkÃ¥ne län (Kristianstad);56.3;Salomonhög 23:1, Grevie, BÃ¥sta;12.8;BÃ¥stad;Skogforsk;,Picea abies,
115788;185;Sweden;Värmlands län;59.9;BORTAN, GUNNARSKOG;12.5;Bengtsfors;Skogforsk;,Picea abies,
115808;130;Sweden;Kalmar län;57.5;Storebro-Sjundekvill, Vimmerby;15.8;;Skogforsk;,Picea abies,
115809;150;Sweden;Kronobergs län;56.9;Hallsjö Toftaholm, Ljungby;14;;Skogforsk;,Picea abies,
115810;65;Sweden;Hallands län;56.7;Tönnersjö-Ã…samöllevägen, Ha;13;;Skogforsk;,Picea abies,
115811;275;Sweden;Kronobergs län;57.1;Asa-Anderstorp, Växjö;14.7;;Skogforsk;,Picea abies,
115812;105;Sweden;Älvsborgs län;57.4;Hajom, Mark;12.5;;Skogforsk;,Picea abies,
115813;250;Sweden;Östergötlands län;57.8;LövÃ¥sa, Ydre;15.3;;Skogforsk;,Picea abies,
115816;110;Sweden;SkÃ¥ne län (Malmöhus);55.8;Ekeröd, Hörby;13.7;Hörby;Skogforsk;,Picea abies,
115817;145;Sweden;Kronobergs län;56.8;Lästad, Blädinge, Alvesta;14.5;Alvesta;Skogforsk;,Picea abies,
115818;120;Sweden;SkÃ¥ne län (Kristianstad);56.4;Hästhagen, Visseltofta, Osby;13.8;Osby;Skogforsk;,Picea abies,
115819;165;Sweden;SkÃ¥ne län (Malmöhus);56;GÃ¥larp, Dragesholm, Svalöv;13.1;Svalöv;Skogforsk;,Picea abies,
115820;145;Sweden;Kronobergs län;56.8;Lästad, Blädinge, Alvesta;14.5;Alvesta;Skogforsk;,Picea abies,
115864;230;Sweden;Kronobergs län;56.8;Sköna Lyckorna, Kosta, Lessebo;15.3;Uppvidinge;Skogforsk;,Picea abies,
115865;175;Sweden;Hallands län;56.8;Munkabol, Hylte;13;Hylte;Skogforsk;,Picea abies,
115866;160;Sweden;SkÃ¥ne län (Malmöhus);56;GÃ¥larp, Dragesholm, Svalöv;13.1;Svalöv;Skogforsk;,Picea abies,
115868;10;Sweden;Kalmar län;57;Kronobäck, MönsterÃ¥s;16.4;MönsterÃ¥s;Skogforsk;,Picea abies,
115877;110;Sweden;Kronobergs län;56.4;Halseryd, Hallaryd, Älmhult;13.8;Älmhult;Skogforsk;,Picea abies,
115878;110;Sweden;Kronobergs län;56.4;Halseryd, Hallaryd, Älmhult;13.8;Älmhult;Skogforsk;,Picea abies,
115879;145;Sweden;Kronobergs län;56.6;Askenäs, Göteryd, Älmhult;13.8;Älmhult;Skogforsk;,Picea abies,
115880;125;Sweden;Kalmar län;57.7;Toverum, Locknevi, Vimmerby;16;Vimmerby;Skogforsk;,Picea abies,
115881;90;Sweden;SkÃ¥ne län (Kristianstad);56.3;Maglaröd, Osby;13.8;Hässleholm;Skogforsk;,Picea abies,
115882;195;Sweden;Jönköpings län;57.5;Fluxerum, Karlstorp, Vetlanda;15.5;Vetlanda;Skogforsk;,Picea abies,
115883;190;Sweden;Kronobergs län;56.7;Slätthult, Lessebo;15.3;Lessebo;Skogforsk;,Picea abies,
115884;240;Sweden;Kronobergs län;57.1;Asa avd 148, Växjö;14.7;Växjö;Skogforsk;,Picea abies,
115885;190;Sweden;Kronobergs län;57;Slätthög Moheda, Alvesta;14.5;Alvesta;Skogforsk;,Picea abies,
115886;180;Sweden;Älvsborgs län;57.4;Bullsäng, Svenljunga;13.1;Svenljunga;Skogforsk;,Picea abies,
115887;195;Sweden;Jönköpings län;57.5;Fluxerum, Karlstorp, Vetlanda;15.5;Vetlanda;Skogforsk;,Picea abies,
115888;190;Sweden;Kronobergs län;56.7;Slätthult, Lessebo;15.3;Lessebo;Skogforsk;,Picea abies,
115889;240;Sweden;Kronobergs län;57.1;Asa avd 148, Växjö;14.7;Växjö;Skogforsk;,Picea abies,
115890;190;Sweden;Kronobergs län;57;Slätthög Moheda, Alvesta;14.5;Alvesta;Skogforsk;,Picea abies,
115891;155;Sweden;Kronobergs län;56.8;Förarp, Ljungby;14;Ljungby;Skogforsk;,Picea abies,
115892;115;Sweden;SkÃ¥ne län (Kristianstad);55.6;Tunbyholm, Tomelilla;14.1;Tomelilla;Skogforsk;,Picea abies,
115893;120;Sweden;Kalmar län;56.5;Vissefjärda, Emmaboda;15.5;Emmaboda;Skogforsk;,Picea abies,
115894;130;Sweden;SkÃ¥ne län (Malmöhus);55.9;Knutstorp, Svalöv;13.1;Svalöv;Skogforsk;,Picea abies,
115895;60;Sweden;Hallands län;56.6;Tönnersjö (heden), Halmstad;13;Halmstad;Skogforsk;,Picea abies,
115896;150;Sweden;Kronobergs län;56.8;Förarp, Ljungby;14;Ljungby;Skogforsk;,Picea abies,
115897;60;Sweden;Hallands län;56.6;Tönnersjö (heden), Halmstad;13;Halmstad;Skogforsk;,Picea abies,
115898;120;Sweden;Kalmar län;56.5;Vissefjärda, Emmaboda;15.5;Emmaboda;Skogforsk;,Picea abies,
115899;130;Sweden;SkÃ¥ne län (Malmöhus);55.9;Knutstorp, Svalöv;13.1;Svalöv;Skogforsk;,Picea abies,
115900;195;Sweden;Jönköpings län;57.5;Fluxerum, Karlstorp, Vetlanda;15.5;Vetlanda;Skogforsk;,Picea abies,
115901;115;Sweden;SkÃ¥ne län (Kristianstad);55.6;Tunbyholm, Tomelilla;14.1;Tomelilla;Skogforsk;,Picea abies,
115902;60;Sweden;Hallands län;56.6;Tönnersjöheden, Halmstad;13;Halmstad;Skogforsk;,Picea abies,
115903;130;Sweden;SkÃ¥ne län (Malmöhus);55.9;Knutstorp, Svalöv;13.1;Svalöv;Skogforsk;,Picea abies,
115904;190;Sweden;Kronobergs län;57;Slätthög Moheda, Alvesta;14.5;Alvesta;Skogforsk;,Picea abies,
115905;190;Sweden;Kronobergs län;56.7;Slätthult, Lessebo;15.3;Lessebo;Skogforsk;,Picea abies,
115906;195;Sweden;Jönköpings län;57.5;Fluxerum, Karlstorp, Vetlanda;15.5;Vetlanda;Skogforsk;,Picea abies,
115907;155;Sweden;Kronobergs län;56.8;Förarp, Ljungby;14;Ljungby;Skogforsk;,Picea abies,
115908;130;Sweden;SkÃ¥ne län (Malmöhus);55.9;Knutstorp, Svalöv;13.1;Svalöv;Skogforsk;,Picea abies,
115909;175;Sweden;Kronobergs län;56.8;Öjaböke, Lidhult, Ljungby;13.4;Ljungby;Skogforsk;,Picea abies,
115910;80;Sweden;SkÃ¥ne län (Malmöhus);55.9;Sofielund, Svalöv;13;Svalöv;Skogforsk;,Picea abies,
115911;75;Sweden;Göteborgs och Bohus län;57.9;Ramsdalen 1:9, Stenungsund;11.9;Stenungsund;Skogforsk;,Picea abies,
115912;55;Sweden;Södermanlands län;58.9;Ängtorp, Katrineholm;16.1;Katrineholm;Skogforsk;,Picea abies,
115913;75;Sweden;Blekinge län;56.2;Tararp, Asarum, Karlshamn;14.8;Karlshamn;Skogforsk;,Picea abies,
115914;50;Sweden;SkÃ¥ne län (Kristianstad);56.1;Svartingstorp, Finja, Hässlehol;13.6;Hässleholm;Skogforsk;,Picea abies,
115915;150;Sweden;SkÃ¥ne län (Malmöhus);55.9;Ullstorps skogsvÃ¥rdsgÃ¥rd, HöÃ;13.5;Höör;Skogforsk;,Picea abies,
115916;140;Sweden;Hallands län;56.6;Egernahult, Laholm;13.3;Laholm;Skogforsk;,Picea abies,
115917;225;Sweden;Jönköpings län;57.2;Trollebo KursgÃ¥rd, Nye, Vetland;15.3;Vetlanda;Skogforsk;,Picea abies,
115918;70;Sweden;Blekinge län;56.3;Gammalstorp, Sölvesborg;15.3;Ronneby;Skogforsk;,Picea abies,
115919;180;Sweden;Kronobergs län;57.1;Asa skogsbruksgÃ¥rd, Växjö;14.8;Växjö;Skogforsk;,Picea abies,
115920;215;Sweden;Kronobergs län;57;Klasentorp, Slätthög, Alvesta;14.5;Alvesta;Skogforsk;,Picea abies,
115921;260;Sweden;Kronobergs län;56.9;Hökaskruv Ã…matorp 1, Lenhovda,;15.3;Uppvidinge;Skogforsk;,Picea abies,
115922;175;Sweden;Kronobergs län;56.7;Hjortseryd, VrÃ¥, Ljungby;13.3;Ljungby;Skogforsk;,Picea abies,
115923;160;Sweden;Kronobergs län;56.9;Ottarp, Ryssby, Ljungby;14.1;Ljungby;Skogforsk;,Picea abies,
115924;150;Sweden;Kronobergs län;56.6;Vedkärr, Nöbbele, Växjö;15;Växjö;Skogforsk;,Picea abies,
115925;150;Sweden;Kronobergs län;56.6;Vare, Virestad, Älmhult;14.3;Älmhult;Skogforsk;,Picea abies,
115926;180;Sweden;Kronobergs län;57.1;Asa, Växjö;14.8;Växjö;Skogforsk;,Picea abies,
115927;195;Sweden;Jönköpings län;57.5;Fluxerum, Karlstorp, Vetlanda;15.5;Vetlanda;Skogforsk;,Picea abies,
115928;140;Sweden;Kronobergs län;56.5;Ã…lshult, Tingsryd;14.6;Tingsryd;Skogforsk;,Picea abies,
115929;70;Sweden;SkÃ¥ne län (Malmöhus);56;Boserup, Bjuv;12.9;Bjuv;Skogforsk;,Picea abies,
115930;175;Sweden;Kronobergs län;56.8;Öjaböke, Lidhult, Ljungby;13.4;Ljungby;Skogforsk;,Picea abies,
115931;225;Sweden;Jönköpings län;57.5;Karlstorp (Bölö), Vetlanda;15.6;Vetlanda;Skogforsk;,Picea abies,
115932;130;Sweden;SkÃ¥ne län (Malmöhus);55.9;Kongalund, Svalöv;13.1;Svalöv;Skogforsk;,Picea abies,
115933;225;Sweden;Jönköpings län;57.5;Bölö, Karlstorp, Vetlanda;15.6;Vetlanda;Skogforsk;,Picea abies,
115934;270;Sweden;Östergötlands län;57.7;Västra Ryd, Ydre;15.2;Ydre;Skogforsk;,Picea abies,
115935;75;Sweden;SkÃ¥ne län (Malmöhus);55.9;Sofielund, Svalöv;13;Svalöv;Skogforsk;,Picea abies,
115936;110;Sweden;SkÃ¥ne län (Malmöhus);56;Vinterhusvägen, KÃ¥geröd, Sval;13;Svalöv;Skogforsk;,Picea abies,
115937;60;Sweden;Hallands län;56.9;Hjuleberg, Falkenberg;12.7;Falkenberg;Skogforsk;,Picea abies,
115938;225;Sweden;Jönköpings län;57.5;Bölö, Karlstorp, Vetlanda;15.6;Vetlanda;Skogforsk;,Picea abies,
115939;270;Sweden;Östergötlands län;57.7;Västra Ryd, Ydre;15.2;Ydre;Skogforsk;,Picea abies,
115940;110;Sweden;SkÃ¥ne län (Malmöhus);56;Mittvägen, KÃ¥geröd, Svalöv;13;Svalöv;Skogforsk;,Picea abies,
115941;40;Sweden;Södermanlands län;59;Ã…rdala, Flen;16.7;Flen;Skogforsk;,Picea abies,
115942;40;Sweden;Södermanlands län;59;Ã…rdala, Flen;16.7;Flen;Skogforsk;,Picea abies,
115943;270;Sweden;Östergötlands län;57.7;Västra Ryd, Ydre;15.2;Ydre;Skogforsk;,Picea abies,
115945;145;Sweden;SkÃ¥ne län (Malmöhus);56;Knutstorp-Bränningen, Svalöv;13.1;Svalöv;Skogforsk;,Picea abies,
115946;60;Sweden;Hallands län;56.9;Hjuleberg, Falkenberg;12.7;Falkenberg;Skogforsk;,Picea abies,
115947;10;Sweden;Västerbottens län;63.9;Sävar;20.5;UmeÃ¥;Skogforsk;,Picea abies,
115948;225;Sweden;Jönköpings län;57.5;Bölö, Karlstorp, Vetlanda;15.6;Vetlanda;Skogforsk;,Picea abies,
115949;235;Sweden;Jönköpings län;57.6;Tolarp, Ödestugu, Jönköping;14.3;Jönköping;Skogforsk;,Picea abies,
115950;150;Sweden;SkÃ¥ne län (Malmöhus);56;Knutstorp-Traneröd, Svalöv;13.1;Svalöv;Skogforsk;,Picea abies,
115951;130;Sweden;Hallands län;57.2;Karl Gustav, Varberg;12.5;Varberg;Skogforsk;,Picea abies,
115952;225;Sweden;Jönköpings län;57.5;Bölö, Karlstorp, Vetlanda;15.6;Vetlanda;Skogforsk;,Picea abies,
115953;150;Sweden;SkÃ¥ne län (Malmöhus);56;Knutstorp-Traneröd, Svalöv;13.1;Svalöv;Skogforsk;,Picea abies,
115954;130;Sweden;Hallands län;57.2;Karl Gustav, Varberg;12.5;Varberg;Skogforsk;,Picea abies,
115955;225;Sweden;Jönköpings län;57.5;Bölö, Karlstorp, Vetlanda;15.6;Vetlanda;Skogforsk;,Picea abies,
115956;155;Sweden;Kronobergs län;56.7;Nöbbele (Hassleslätt), Växjö;15;Växjö;Skogforsk;,Picea abies,
115957;110;Sweden;SkÃ¥ne län (Malmöhus);55.8;Hörby;13.6;Hörby;Skogforsk;,Picea abies,
115958;15;Sweden;Hallands län;56.7;Arlösa, Halmstad;12.9;Halmstad;Skogforsk;,Picea abies,
115959;225;Sweden;Jönköpings län;57.5;Bölö, Karlstorp, Vetlanda;15.6;Vetlanda;Skogforsk;,Picea abies,
115960;110;Sweden;SkÃ¥ne län (Malmöhus);55.8;Hörby;13.6;Hörby;Skogforsk;,Picea abies,
115964;180;Sweden;Östergötlands län;57.9;Torpa, Ydre;15.1;Ydre;Skogforsk;,Picea abies,
115965;180;Sweden;Jönköpings län;57.4;Alseda 10:1, Vetlanda;15.2;Vetlanda;Skogforsk;,Picea abies,
115966;140;Sweden;SkÃ¥ne län (Malmöhus);56;Vrams Gunnarstorp, Svalöv;13;Bjuv;Skogforsk;,Picea abies,
115967;170;Sweden;SkÃ¥ne län (Kristianstad);55.8;Huaröd, Kristianstad;13.9;Kristianstad;Skogforsk;,Picea abies,
115968;180;Sweden;Östergötlands län;57.9;Torpa, Ydre;15.1;Ydre;Skogforsk;,Picea abies,
115969;60;Sweden;Hallands län;56.9;Hjuleberg, Falkenberg;12.7;Falkenberg;Skogforsk;,Picea abies,
115970;270;Sweden;Jönköpings län;57.7;Hult SödergÃ¥rd, SmÃ¥l. Anneber;14.8;Nässjö;Skogforsk;,Picea abies,
115971;50;Sweden;Hallands län;56.9;Hjuleberg, Falkenberg;12.6;Falkenberg;Skogforsk;,Picea abies,
115972;100;Sweden;SkÃ¥ne län (Kristianstad);56;Brönnestad, Hässleholm;13.6;Hässleholm;Skogforsk;,Picea abies,
115973;100;Sweden;Gävleborgs län;60.4;Bastfallet, Österfärnebo;16.7;Sandviken;Skogforsk;,Picea abies,
115974;90;Sweden;Värmlands län;59.6;FLYGFÄLTET BRUNSBERG;12.9;Arvika;Skogforsk;,Picea abies,
115975;125;Sweden;Skaraborgs län;58.4;Remningstorp, Skara;13.6;Skara;Skogforsk;,Picea abies,
115976;270;Sweden;Jönköpings län;57.7;SmÃ¥lands Anneberg (Hult Söderg;14.8;Nässjö;Skogforsk;,Picea abies,
115977;50;Sweden;Hallands län;56.9;Hjuleberg, Falkenberg;12.6;Falkenberg;Skogforsk;,Picea abies,
115978;100;Sweden;SkÃ¥ne län (Kristianstad);56;Brönnestad, Hässleholm;13.6;Hässleholm;Skogforsk;,Picea abies,
115981;50;Sweden;Hallands län;56.9;Hjuleberg (Hästhagen), Falkenbe;12.7;Falkenberg;Skogforsk;,Picea abies,
115982;110;Sweden;SkÃ¥ne län (Kristianstad);55.9;Äsphult, Kristianstad;13.8;Kristianstad;Skogforsk;,Picea abies,
115983;150;Sweden;Skaraborgs län;58.7;Sätra Bruk, Karlsborg;14.3;Karlsborg;Skogforsk;,Picea abies,
115984;150;Sweden;Skaraborgs län;58.7;Sätra Bruk, Karlsborg;14.3;Karlsborg;Skogforsk;,Picea abies,
115985;185;Sweden;Jönköpings län;57.5;Mariannelund (Övrarp), Eksjö;15.6;Eksjö;Skogforsk;,Picea abies,
115986;170;Sweden;Kronobergs län;56.7;RamsÃ¥s, Agunnaryd, Ljungby;14.2;Ljungby;Skogforsk;,Picea abies,
115987;185;Sweden;Jönköpings län;57.5;Övrarp, Mariannelund, Eksjö;15.6;Eksjö;Skogforsk;,Picea abies,
115988;120;Sweden;Örebro län;59.7;GRIMSÖ-LINDESBERG;15.5;Lindesberg;Skogforsk;,Picea abies,
115989;100;Sweden;Gävleborgs län;60.4;Bastfallet, Österfärnebo;16.7;Sandviken;Skogforsk;,Picea abies,
115990;150;Sweden;Skaraborgs län;58.7;Sätra, Karlsborg;14.3;Karlsborg;Skogforsk;,Picea abies,
115991;100;Sweden;Gävleborgs län;60.4;Bastfallet, Österfärnebo;16.7;Sandviken;Skogforsk;,Picea abies,
115992;80;Sweden;Örebro län;59.5;KÃ…FALLA-LINDESBERG;15.4;Lindesberg;Skogforsk;,Picea abies,
115995;225;Sweden;Värmlands län;59.8;Salungen;12.7;Arvika;Skogforsk;,Picea abies,
115996;140;Sweden;Örebro län;59.7;Dunderbo, Lindesberg;15.3;Lindesberg;Skogforsk;,Picea abies,
115997;175;Sweden;Jönköpings län;57.5;Övrarp, Mariannelund, Eksjö;15.6;Eksjö;Skogforsk;,Picea abies,
115998;240;Sweden;Kopparbergs län;60.6;Nybo, Falun;15.5;Falun;Skogforsk;,Picea abies,
115999;175;Sweden;Värmlands län;60;Uddehom (Kampberget);13.6;Hagfors;Skogforsk;,Picea abies,
116000;75;Sweden;Örebro län;59.5;Storbo, Lindesberg;15.4;Lindesberg;Skogforsk;,Picea abies,
116010;80;Sweden;SkÃ¥ne län (Malmöhus);55.9;Bulstofta Jordkull, Svalöv;13;Svalöv;Skogforsk;,Picea abies,
116011;165;Sweden;Kalmar län;57.7;Södra Vi Stenshult, Vimmerby;15.7;Vimmerby;Skogforsk;,Picea abies,
116027;115;Sweden;SkÃ¥ne län (Kristianstad);56.4;Bökö, Örsjön, Osby;13.9;Osby;Skogforsk;,Picea abies,
116028;85;Sweden;SkÃ¥ne län (Malmöhus);55.9;Bulstofta, Svalöv;13;Svalöv;Skogforsk;,Picea abies,
116031;170;Sweden;SkÃ¥ne län (Malmöhus);55.8;Maltesholm, Kristianstad;13.9;;Skogforsk;,Picea abies,
116032;80;Sweden;Hallands län;56.6;Tönnersjö-Älvasjön, Halmstad;13.1;;Skogforsk;,Picea abies,
116033;150;Sweden;Kronobergs län;56.8;Engaholm, Alvesta;14.5;;Skogforsk;,Picea abies,
116034;170;Sweden;Östergötlands län;57.9;Torpa, Ydre;14.1;;Skogforsk;,Picea abies,
116035;140;Sweden;SkÃ¥ne län (Malmöhus);55.9;Knutstorps gods, Svalöv;13.1;;Skogforsk;,Picea abies,
116052;265;Sweden;Värmlands län;59.8;Salungen;12.7;;Skogforsk;,Picea abies,
